UF,MUNICIPIO,COD_MUNICIPIO,CN
PE,CABROBÓ,2603009,87
PE,CACHOEIRINHA,2603108,81
PE,CAETÉS,2603207,87
PE,CALÇADO,2603306,87
PE,CALUMBI,2603405,87
PE,CAMARAGIBE,2603454,81
PE,CAMOCIM DE SÃO FÉLIX,2603504,81
PE,CAMUTANGA,2603603,81
PE,CANHOTINHO,2603702,87
PE,CAPOEIRAS,2603801,87
PE,CARNAÍBA,2603900,87
PE,CARNAUBEIRA DA PENHA,2603926,87
PE,CARPINA,2604007,81
PE,CARUARU,2604106,81
PE,CASINHAS,2604155,81
PE,CATENDE,2604205,81
PE,CEDRO,2604304,87
PE,CHÃ DE ALEGRIA,2604403,81
PE,CHÃ GRANDE,2604502,81
PE,CONDADO,2604601,81
PE,CORRENTES,2604700,87
PE,CORTÊS,2604809,81
PE,CUMARU,2604908,81
PE,CUPIRA,2605004,81
PE,CUSTÓDIA,2605103,87
PE,DORMENTES,2605152,87
PE,ESCADA,2605202,81
PE,EXU,2605301,87
PE,FEIRA NOVA,2605400,81
PE,FERNANDO DE NORONHA,2605459,81
PE,FERREIROS,2605509,81
PE,FLORES,2605608,87
PE,FLORESTA,2605707,87
PE,FREI MIGUELINHO,2605806,81
PE,GAMELEIRA,2605905,81
PE,GARANHUNS,2606002,87
PE,GLÓRIA DO GOITÁ,2606101,81
PE,GOIANA,2606200,81
PE,GRANITO,2606309,87
PE,GRAVATÁ,2606408,81
PE,IATI,2606507,87
PE,IBIMIRIM,2606606,87
PE,IBIRAJUBA,2606705,87
PE,IGARASSU,2606804,81
PE,IGUARACY,2606903,87
PE,INAJÁ,2607000,87
PE,INGAZEIRA,2607109,87
PE,IPOJUCA,2607208,81
PE,IPUBI,2607307,87
PE,ITACURUBA,2607406,87
PE,ITAÍBA,2607505,87
PE,ILHA DE ITAMARACÁ,2607604,81
PE,ITAMBÉ,2607653,81
PE,ITAPETIM,2607703,87
PE,ITAPISSUMA,2607752,81
PE,ITAQUITINGA,2607802,81
PE,JABOATÃO DOS GUARARAPES,2607901,81
PE,JAQUEIRA,2607950,81
PE,JATAÚBA,2608008,81
PE,JATOBÁ,2608057,87
PE,JOÃO ALFREDO,2608107,81
PE,JOAQUIM NABUCO,2608206,81
PE,JUCATI,2608255,87
PE,JUPI,2608305,87
PE,JUREMA,2608404,87
PE,LAGOA DO CARRO,2608453,81
PE,LAGOA DE ITAENGA,2608503,81
PE,LAGOA DO OURO,2608602,87
PE,LAGOA DOS GATOS,2608701,81
PE,LAGOA GRANDE,2608750,87
PE,LAJEDO,2608800,87
PE,LIMOEIRO,2608909,81
PE,MACAPARANA,2609006,81
PE,MACHADOS,2609105,81
PE,MANARI,2609154,87
PE,MARAIAL,2609204,81
PE,MIRANDIBA,2609303,87
PE,MOREILÂNDIA,2614303,87
PE,MORENO,2609402,81
PE,NAZARÉ DA MATA,2609501,81
PE,OLINDA,2609600,81
PE,OROBÓ,2609709,81
PE,OROCÓ,2609808,87
PE,OURICURI,2609907,87
PE,PALMARES,2610004,81
PE,PALMEIRINA,2610103,87
PE,PANELAS,2610202,81
PE,PARANATAMA,2610301,87
PE,PARNAMIRIM,2610400,87
PE,PASSIRA,2610509,81
PE,PAUDALHO,2610608,81
PE,PAULISTA,2610707,81
PE,PEDRA,2610806,87
PE,PESQUEIRA,2610905,87
PE,PETROLÂNDIA,2611002,87
PE,PETROLINA,2611101,87
PE,POÇÃO,2611200,87
PE,POMBOS,2611309,81
PE,PRIMAVERA,2611408,81
PE,QUIPAPÁ,2611507,81
PE,QUIXABA,2611533,87
PE,RECIFE,2611606,81
PE,RIACHO DAS ALMAS,2611705,81
PE,RIBEIRÃO,2611804,81
PE,RIO FORMOSO,2611903,81
PE,SAIRÉ,2612000,81
PE,SALGADINHO,2612109,81
PE,SALGUEIRO,2612208,87
PE,SALOÁ,2612307,87
PE,SANHARÓ,2612406,87
PE,SANTA CRUZ,2612455,87
PE,SANTA CRUZ DA BAIXA VERDE,2612471,87
PE,SANTA CRUZ DO CAPIBARIBE,2612505,81
PE,SANTA FILOMENA,2612554,87
PE,SANTA MARIA DA BOA VISTA,2612604,87
PE,SANTA MARIA DO CAMBUCÁ,2612703,81
PE,SANTA TEREZINHA,2612802,87
PE,SÃO BENEDITO DO SUL,2612901,81
PE,SÃO BENTO DO UNA,2613008,81
PE,SÃO CAITANO,2613107,81
PE,SÃO JOÃO,2613206,87
PE,SÃO JOAQUIM DO MONTE,2613305,81
PE,SÃO JOSÉ DA COROA GRANDE,2613404,81
PE,SÃO JOSÉ DO BELMONTE,2613503,87
PE,SÃO JOSÉ DO EGITO,2613602,87
PE,SÃO LOURENÇO DA MATA,2613701,81
PE,SÃO VICENTE FERRER,2613800,81
PE,SERRA TALHADA,2613909,87
PE,SERRITA,2614006,87
PE,SERTÂNIA,2614105,87
PE,SIRINHAÉM,2614204,81
PE,SOLIDÃO,2614402,87
PE,SURUBIM,2614501,81
PE,TABIRA,2614600,87
PE,TACAIMBÓ,2614709,81
PE,TACARATU,2614808,87
PE,TAMANDARÉ,2614857,81
PE,TAQUARITINGA DO NORTE,2615003,81
PE,TEREZINHA,2615102,87
PE,TERRA NOVA,2615201,87
PE,TIMBAÚBA,2615300,81
PE,TORITAMA,2615409,81
PE,TRACUNHAÉM,2615508,81
PE,TRINDADE,2615607,87
PE,TRIUNFO,2615706,87
PE,TUPANATINGA,2615805,87
PE,TUPARETAMA,2615904,87
PE,VENTUROSA,2616001,87
PE,VERDEJANTE,2616100,87
PE,VERTENTE DO LÉRIO,2616183,81
PE,VERTENTES,2616209,81
PE,VICÊNCIA,2616308,81
PE,VITÓRIA DE SANTO ANTÃO,2616407,81
PE,XEXÉU,2616506,81
PI,ACAUÃ,2200053,89
PI,AGRICOLÂNDIA,2200103,86
PI,ÁGUA BRANCA,2200202,86
PI,ALAGOINHA DO PIAUÍ,2200251,89
PI,ALEGRETE DO PIAUÍ,2200277,89
PI,ALTO LONGÁ,2200301,86
PI,ALTOS,2200400,86
PI,ALVORADA DO GURGUÉIA,2200459,89
PI,AMARANTE,2200509,86
PI,ANGICAL DO PIAUÍ,2200608,86
PI,ANÍSIO DE ABREU,2200707,89
PI,ANTÔNIO ALMEIDA,2200806,89
PI,AROAZES,2200905,89
PI,ARRAIAL,2201002,89
PI,ASSUNÇÃO DO PIAUÍ,2201051,86
PI,AVELINO LOPES,2201101,89
PI,BAIXA GRANDE DO RIBEIRO,2201150,89
PI,BARRA D'ALCÂNTARA,2201176,89
PI,BARRAS,2201200,86
PI,BARREIRAS DO PIAUÍ,2201309,89
PI,BARRO DURO,2201408,86
PI,BATALHA,2201507,86
PI,BELA VISTA DO PIAUÍ,2201556,89
PI,BELÉM DO PIAUÍ,2201572,89
PI,BENEDITINOS,2201606,86
PI,BERTOLÍNIA,2201705,89
PI,BETÂNIA DO PIAUÍ,2201739,89
PI,BOA HORA,2201770,86
PI,BOCAINA,2201804,89
PI,BOM JESUS,2201903,89
PI,BOM PRINCÍPIO DO PIAUÍ,2201919,86
PI,BONFIM DO PIAUÍ,2201929,89
PI,BOQUEIRÃO DO PIAUÍ,2201945,86
PI,BRASILEIRA,2201960,86
PI,BREJO DO PIAUÍ,2201988,89
PI,BURITI DOS LOPES,2202000,86
PI,BURITI DOS MONTES,2202026,86
PI,CABECEIRAS DO PIAUÍ,2202059,86
PI,CAJAZEIRAS DO PIAUÍ,2202075,89
PI,CAJUEIRO DA PRAIA,2202083,86
PI,CALDEIRÃO GRANDE DO PIAUÍ,2202091,89
PI,CAMPINAS DO PIAUÍ,2202109,89
PI,CAMPO ALEGRE DO FIDALGO,2202117,89
PI,CAMPO GRANDE DO PIAUÍ,2202133,89
PI,CAMPO LARGO DO PIAUÍ,2202174,86
PI,CAMPO MAIOR,2202208,86
PI,CANAVIEIRA,2202251,89
PI,CANTO DO BURITI,2202307,89
PI,CAPITÃO DE CAMPOS,2202406,86
PI,CAPITÃO GERVÁSIO OLIVEIRA,2202455,89
PI,CARACOL,2202505,89
PI,CARAÚBAS DO PIAUÍ,2202539,86
PI,CARIDADE DO PIAUÍ,2202554,89
PI,CASTELO DO PIAUÍ,2202604,86
PI,CAXINGÓ,2202653,86
PI,COCAL,2202703,86
PI,COCAL DE TELHA,2202711,86
PI,COCAL DOS ALVES,2202729,86
PI,COIVARAS,2202737,86
PI,COLÔNIA DO GURGUÉIA,2202752,89
PI,COLÔNIA DO PIAUÍ,2202778,89
PI,CONCEIÇÃO DO CANINDÉ,2202802,89
PI,CORONEL JOSÉ DIAS,2202851,89
PI,CORRENTE,2202901,89
PI,CRISTALÂNDIA DO PIAUÍ,2203008,89
PI,CRISTINO CASTRO,2203107,89
PI,CURIMATÁ,2203206,89
PI,CURRAIS,2203230,89
PI,CURRAL NOVO DO PIAUÍ,2203271,89
PI,CURRALINHOS,2203255,86
PI,DEMERVAL LOBÃO,2203305,86
PI,DIRCEU ARCOVERDE,2203354,89
PI,DOM EXPEDITO LOPES,2203404,89
PI,DOM INOCÊNCIO,2203453,89
PI,DOMINGOS MOURÃO,2203420,86
PI,ELESBÃO VELOSO,2203503,86
PI,ELISEU MARTINS,2203602,89
PI,ESPERANTINA,2203701,86
PI,FARTURA DO PIAUÍ,2203750,89
PI,FLORES DO PIAUÍ,2203800,89
PI,FLORESTA DO PIAUÍ,2203859,89
PI,FLORIANO,2203909,89
PI,FRANCINÓPOLIS,2204006,89
PI,FRANCISCO AYRES,2204105,89
PI,FRANCISCO MACEDO,2204154,89
PI,FRANCISCO SANTOS,2204204,89
PI,FRONTEIRAS,2204303,89
PI,GEMINIANO,2204352,89
PI,GILBUÉS,2204402,89
PI,GUADALUPE,2204501,89
PI,GUARIBAS,2204550,89
PI,HUGO NAPOLEÃO,2204600,86
PI,ILHA GRANDE,2204659,86
PI,INHUMA,2204709,89
PI,IPIRANGA DO PIAUÍ,2204808,89
PI,ISAÍAS COELHO,2204907,89
PI,ITAINÓPOLIS,2205003,89
PI,ITAUEIRA,2205102,89
PI,JACOBINA DO PIAUÍ,2205151,89
PI,JAICÓS,2205201,89
PI,JARDIM DO MULATO,2205250,86
PI,JATOBÁ DO PIAUÍ,2205276,86
PI,JERUMENHA,2205300,89
PI,JOÃO COSTA,2205359,89
PI,JOAQUIM PIRES,2205409,86
PI,JOCA MARQUES,2205458,86
PI,JOSÉ DE FREITAS,2205508,86
PI,JUAZEIRO DO PIAUÍ,2205516,86
PI,JÚLIO BORGES,2205524,89
PI,JUREMA,2205532,89
PI,LAGOA ALEGRE,2205557,86
PI,LAGOA DE SÃO FRANCISCO,2205573,86
PI,LAGOA DO BARRO DO PIAUÍ,2205565,89
PI,LAGOA DO PIAUÍ,2205581,86
PI,LAGOA DO SÍTIO,2205599,89
PI,LAGOINHA DO PIAUÍ,2205540,86
PI,LANDRI SALES,2205607,89
PI,LUÍS CORREIA,2205706,86
PI,LUZILÂNDIA,2205805,86
PI,MADEIRO,2205854,86
PI,MANOEL EMÍDIO,2205904,89
PI,MARCOLÂNDIA,2205953,89
PI,MARCOS PARENTE,2206001,89
PI,MASSAPÊ DO PIAUÍ,2206050,89
PI,MATIAS OLÍMPIO,2206100,86
PI,MIGUEL ALVES,2206209,86
PI,MIGUEL LEÃO,2206308,86
PI,MILTON BRANDÃO,2206357,86
PI,MONSENHOR GIL,2206407,86
PI,MONSENHOR HIPÓLITO,2206506,89
PI,MONTE ALEGRE DO PIAUÍ,2206605,89
PI,MORRO CABEÇA NO TEMPO,2206654,89
PI,MORRO DO CHAPÉU DO PIAUÍ,2206670,86
PI,MURICI DOS PORTELAS,2206696,86
PI,NAZARÉ DO PIAUÍ,2206704,89
PI,NOSSA SENHORA DE NAZARÉ,2206753,86
PI,NOSSA SENHORA DOS REMÉDIOS,2206803,86
PI,NOVA SANTA RITA,2207959,89
PI,NOVO ORIENTE DO PIAUÍ,2206902,89
PI,NOVO SANTO ANTÔNIO,2206951,86
PI,OEIRAS,2207009,89
PI,OLHO D'ÁGUA DO PIAUÍ,2207108,86
PI,PADRE MARCOS,2207207,89
PI,PAES LANDIM,2207306,89
PI,PAJEÚ DO PIAUÍ,2207355,89
PI,PALMEIRA DO PIAUÍ,2207405,89
PI,PALMEIRAIS,2207504,86
PI,PAQUETÁ,2207553,89
PI,PARNAGUÁ,2207603,89
PI,PARNAÍBA,2207702,86
PI,PASSAGEM FRANCA DO PIAUÍ,2207751,86
PI,PATOS DO PIAUÍ,2207777,89
PI,PAU D'ARCO DO PIAUÍ,2207793,86
PI,PAULISTANA,2207801,89
PI,PAVUSSU,2207850,89
PI,PEDRO II,2207900,86
PI,PEDRO LAURENTINO,2207934,89
PI,PICOS,2208007,89
PI,PIMENTEIRAS,2208106,89
PI,PIO IX,2208205,89
PI,PIRACURUCA,2208304,86
PI,PIRIPIRI,2208403,86
PI,PORTO,2208502,86
PI,PORTO ALEGRE DO PIAUÍ,2208551,89
PI,PRATA DO PIAUÍ,2208601,86
PI,QUEIMADA NOVA,2208650,89
PI,REDENÇÃO DO GURGUÉIA,2208700,89
PI,REGENERAÇÃO,2208809,86
PI,RIACHO FRIO,2208858,89
PI,RIBEIRA DO PIAUÍ,2208874,89
PI,RIBEIRO GONÇALVES,2208908,89
PI,RIO GRANDE DO PIAUÍ,2209005,89
PI,SANTA CRUZ DO PIAUÍ,2209104,89
PI,SANTA CRUZ DOS MILAGRES,2209153,89
PI,SANTA FILOMENA,2209203,89
PI,SANTA LUZ,2209302,89
PI,SANTA ROSA DO PIAUÍ,2209377,89
PI,SANTANA DO PIAUÍ,2209351,89
PI,SANTO ANTÔNIO DE LISBOA,2209401,89
PI,SANTO ANTÔNIO DOS MILAGRES,2209450,86
PI,SANTO INÁCIO DO PIAUÍ,2209500,89
PI,SÃO BRAZ DO PIAUÍ,2209559,89
PI,SÃO FÉLIX DO PIAUÍ,2209609,86
PI,SÃO FRANCISCO DE ASSIS DO PIAUÍ,2209658,89
PI,SÃO FRANCISCO DO PIAUÍ,2209708,89
PI,SÃO GONÇALO DO GURGUÉIA,2209757,89
PI,SÃO GONÇALO DO PIAUÍ,2209807,86
PI,SÃO JOÃO DA CANABRAVA,2209856,89
PI,SÃO JOÃO DA FRONTEIRA,2209872,86
PI,SÃO JOÃO DA SERRA,2209906,86
PI,SÃO JOÃO DA VARJOTA,2209955,89
PI,SÃO JOÃO DO ARRAIAL,2209971,86
PI,SÃO JOÃO DO PIAUÍ,2210003,89
PI,SÃO JOSÉ DO DIVINO,2210052,86
PI,SÃO JOSÉ DO PEIXE,2210102,89
PI,SÃO JOSÉ DO PIAUÍ,2210201,89
PI,SÃO JULIÃO,2210300,89
PI,SÃO LOURENÇO DO PIAUÍ,2210359,89
PI,SÃO LUIS DO PIAUÍ,2210375,89
PI,SÃO MIGUEL DA BAIXA GRANDE,2210383,86
PI,SÃO MIGUEL DO FIDALGO,2210391,89
PI,SÃO MIGUEL DO TAPUIO,2210409,86
PI,SÃO PEDRO DO PIAUÍ,2210508,86
PI,SÃO RAIMUNDO NONATO,2210607,89
PI,SEBASTIÃO BARROS,2210623,89
PI,SEBASTIÃO LEAL,2210631,89
PI,SIGEFREDO PACHECO,2210656,86
PI,SIMÕES,2210706,89
PI,SIMPLÍCIO MENDES,2210805,89
PI,SOCORRO DO PIAUÍ,2210904,89
PI,SUSSUAPARA,2210938,89
PI,TAMBORIL DO PIAUÍ,2210953,89
PI,TANQUE DO PIAUÍ,2210979,89
PI,TERESINA,2211001,86
PI,UNIÃO,2211100,86
PI,URUÇUÍ,2211209,89
PI,VALENÇA DO PIAUÍ,2211308,89
PI,VÁRZEA BRANCA,2211357,89
PI,VÁRZEA GRANDE,2211407,89
PI,VERA MENDES,2211506,89
PI,VILA NOVA DO PIAUÍ,2211605,89
PI,WALL FERRAZ,2211704,89
PR,ABATIÁ,4100103,43
PR,ADRIANÓPOLIS,4100202,41
PR,AGUDOS DO SUL,4100301,41
PR,ALMIRANTE TAMANDARÉ,4100400,41
PR,ALTAMIRA DO PARANÁ,4100459,44
PR,ALTO PARANÁ,4100608,44
PR,ALTO PIQUIRI,4100707,44
PR,ALTÔNIA,4100509,44
PR,ALVORADA DO SUL,4100806,43
PR,AMAPORÃ,4100905,44
PR,AMPÉRE,4101002,46
PR,ANAHY,4101051,45
PR,ANDIRÁ,4101101,43
PR,ÂNGULO,4101150,44
PR,ANTONINA,4101200,41
PR,ANTÔNIO OLINTO,4101309,42
PR,APUCARANA,4101408,43
PR,ARAPONGAS,4101507,43
PR,ARAPOTI,4101606,43
PR,ARAPUÃ,4101655,43
PR,ARARUNA,4101705,44
PR,ARAUCÁRIA,4101804,41
PR,ARIRANHA DO IVAÍ,4101853,43
PR,ASSAÍ,4101903,43
PR,ASSIS CHATEAUBRIAND,4102000,44
PR,ASTORGA,4102109,44
PR,ATALAIA,4102208,44
PR,BALSA NOVA,4102307,41
PR,BANDEIRANTES,4102406,43
PR,BARBOSA FERRAZ,4102505,44
PR,BARRA DO JACARÉ,4102703,43
PR,BARRACÃO,4102604,46
PR,BELA VISTA DA CAROBA,4102752,46
PR,BELA VISTA DO PARAÍSO,4102802,43
PR,BITURUNA,4102901,42
PR,BOA ESPERANÇA,4103008,44
PR,BOA ESPERANÇA DO IGUAÇU,4103024,46
PR,BOA VENTURA DE SÃO ROQUE,4103040,42
PR,BOA VISTA DA APARECIDA,4103057,45
PR,BOCAIÚVA DO SUL,4103107,41
PR,BOM JESUS DO SUL,4103156,46
PR,BOM SUCESSO,4103206,43
PR,BOM SUCESSO DO SUL,4103222,46
PR,BORRAZÓPOLIS,4103305,43
PR,BRAGANEY,4103354,45
PR,BRASILÂNDIA DO SUL,4103370,44
PR,CAFEARA,4103404,43
PR,CAFELÂNDIA,4103453,45
PR,CAFEZAL DO SUL,4103479,44
PR,CALIFÓRNIA,4103503,43
PR,CAMBARÁ,4103602,43
PR,CAMBÉ,4103701,43
PR,CAMBIRA,4103800,43
PR,CAMPINA DA LAGOA,4103909,44
PR,CAMPINA DO SIMÃO,4103958,42
PR,CAMPINA GRANDE DO SUL,4104006,41
PR,CAMPO BONITO,4104055,45
PR,CAMPO DO TENENTE,4104105,41
PR,CAMPO LARGO,4104204,41
PR,CAMPO MAGRO,4104253,41
PR,CAMPO MOURÃO,4104303,44
PR,CÂNDIDO DE ABREU,4104402,43
PR,CANDÓI,4104428,42
PR,CANTAGALO,4104451,42
PR,CAPANEMA,4104501,46
PR,CAPITÃO LEÔNIDAS MARQUES,4104600,45
PR,CARAMBEÍ,4104659,42
PR,CARLÓPOLIS,4104709,43
PR,CASCAVEL,4104808,45
PR,CASTRO,4104907,42
PR,CATANDUVAS,4105003,45
PR,CENTENÁRIO DO SUL,4105102,43
PR,CERRO AZUL,4105201,41
PR,CÉU AZUL,4105300,45
PR,CHOPINZINHO,4105409,46
PR,CIANORTE,4105508,44
PR,CIDADE GAÚCHA,4105607,44
PR,CLEVELÂNDIA,4105706,46
PR,COLOMBO,4105805,41
PR,COLORADO,4105904,44
PR,CONGONHINHAS,4106001,43
PR,CONSELHEIRO MAIRINCK,4106100,43
PR,CONTENDA,4106209,41
PR,CORBÉLIA,4106308,45
PR,CORNÉLIO PROCÓPIO,4106407,43
PR,CORONEL DOMINGOS SOARES,4106456,46
PR,CORONEL VIVIDA,4106506,46
PR,CORUMBATAÍ DO SUL,4106555,44
PR,CRUZ MACHADO,4106803,42
PR,CRUZEIRO DO IGUAÇU,4106571,46
PR,CRUZEIRO DO OESTE,4106605,44
PR,CRUZEIRO DO SUL,4106704,44
PR,CRUZMALTINA,4106852,43
PR,CURITIBA,4106902,41
PR,CURIÚVA,4107009,43
PR,DIAMANTE DO NORTE,4107108,44
PR,DIAMANTE DO SUL,4107124,45
PR,DIAMANTE D'OESTE,4107157,45
PR,DOIS VIZINHOS,4107207,46
PR,DOURADINA,4107256,44
PR,DOUTOR CAMARGO,4107306,44
PR,DOUTOR ULYSSES,4128633,41
PR,ENÉAS MARQUES,4107405,46
PR,ENGENHEIRO BELTRÃO,4107504,44
PR,ENTRE RIOS DO OESTE,4107538,45
PR,ESPERANÇA NOVA,4107520,44
PR,ESPIGÃO ALTO DO IGUAÇU,4107546,46
PR,FAROL,4107553,44
PR,FAXINAL,4107603,43
PR,FAZENDA RIO GRANDE,4107652,41
PR,FÊNIX,4107702,44
PR,FERNANDES PINHEIRO,4107736,42
PR,FIGUEIRA,4107751,43
PR,FLOR DA SERRA DO SUL,4107850,46
PR,FLORAÍ,4107801,44
PR,FLORESTA,4107900,44
PR,FLORESTÓPOLIS,4108007,43
PR,FLÓRIDA,4108106,44
PR,FORMOSA DO OESTE,4108205,44
PR,FOZ DO IGUAÇU,4108304,45
PR,FOZ DO JORDÃO,4108452,42
PR,FRANCISCO ALVES,4108320,44
PR,FRANCISCO BELTRÃO,4108403,46
PR,GENERAL CARNEIRO,4108502,42
PR,GODOY MOREIRA,4108551,43
PR,GOIOERÊ,4108601,44
PR,GOIOXIM,4108650,42
PR,GRANDES RIOS,4108700,43
PR,GUAÍRA,4108809,44
PR,GUAIRAÇÁ,4108908,44
PR,GUAMIRANGA,4108957,42
PR,GUAPIRAMA,4109005,43
PR,GUAPOREMA,4109104,44
PR,GUARACI,4109203,43
PR,GUARANIAÇU,4109302,45
PR,GUARAPUAVA,4109401,42
PR,GUARAQUEÇABA,4109500,41
PR,GUARATUBA,4109609,41
PR,HONÓRIO SERPA,4109658,46
PR,IBAITI,4109708,43
PR,IBEMA,4109757,45
PR,IBIPORÃ,4109807,43
PR,ICARAÍMA,4109906,44
PR,IGUARAÇU,4110003,44
PR,IGUATU,4110052,45
PR,IMBAÚ,4110078,42
PR,IMBITUVA,4110102,42
PR,INÁCIO MARTINS,4110201,42
PR,INAJÁ,4110300,44
PR,INDIANÓPOLIS,4110409,44
PR,IPIRANGA,4110508,42
PR,IPORÃ,4110607,44
PR,IRACEMA DO OESTE,4110656,44
PR,IRATI,4110706,42
PR,IRETAMA,4110805,44
PR,ITAGUAJÉ,4110904,44
PR,ITAIPULÂNDIA,4110953,45
PR,ITAMBARACÁ,4111001,43
PR,ITAMBÉ,4111100,44
PR,ITAPEJARA D'OESTE,4111209,46
PR,ITAPERUÇU,4111258,41
PR,ITAÚNA DO SUL,4111308,44
PR,IVAÍ,4111407,42
PR,IVAIPORÃ,4111506,43
PR,IVATÉ,4111555,44
PR,IVATUBA,4111605,44
PR,JABOTI,4111704,43
PR,JACAREZINHO,4111803,43
PR,JAGUAPITÃ,4111902,43
PR,JAGUARIAÍVA,4112009,43
PR,JANDAIA DO SUL,4112108,43
PR,JANIÓPOLIS,4112207,44
PR,JAPIRA,4112306,43
PR,JAPURÁ,4112405,44
PR,JARDIM ALEGRE,4112504,43
PR,JARDIM OLINDA,4112603,44
PR,JATAIZINHO,4112702,43
PR,JESUÍTAS,4112751,44
PR,JOAQUIM TÁVORA,4112801,43
PR,JUNDIAÍ DO SUL,4112900,43
PR,JURANDA,4112959,44
PR,JUSSARA,4113007,44
PR,KALORÉ,4113106,43
PR,LAPA,4113205,41
PR,LARANJAL,4113254,42
PR,LARANJEIRAS DO SUL,4113304,42
PR,LEÓPOLIS,4113403,43
PR,LIDIANÓPOLIS,4113429,43
PR,LINDOESTE,4113452,45
PR,LOANDA,4113502,44
PR,LOBATO,4113601,44
PR,LONDRINA,4113700,43
PR,LUIZIANA,4113734,44
PR,LUNARDELLI,4113759,43
PR,LUPIONÓPOLIS,4113809,43
PR,MALLET,4113908,42
PR,MAMBORÊ,4114005,44
PR,MANDAGUAÇU,4114104,44
PR,MANDAGUARI,4114203,44
PR,MANDIRITUBA,4114302,41
PR,MANFRINÓPOLIS,4114351,46
PR,MANGUEIRINHA,4114401,46
PR,MANOEL RIBAS,4114500,43
PR,MARECHAL CÂNDIDO RONDON,4114609,45
PR,MARIA HELENA,4114708,44
PR,MARIALVA,4114807,44
PR,MARILÂNDIA DO SUL,4114906,43
PR,MARILENA,4115002,44
PR,MARILUZ,4115101,44
PR,MARINGÁ,4115200,44
PR,MARIÓPOLIS,4115309,46
PR,MARIPÁ,4115358,44
PR,MARMELEIRO,4115408,46
PR,MARQUINHO,4115457,42
PR,MARUMBI,4115507,43
PR,MATELÂNDIA,4115606,45
PR,MATINHOS,4115705,41
PR,MATO RICO,4115739,42
PR,MAUÁ DA SERRA,4115754,43
PR,MEDIANEIRA,4115804,45
PR,MERCEDES,4115853,45
PR,MIRADOR,4115903,44
PR,MIRASELVA,4116000,43
PR,MISSAL,4116059,45
PR,MOREIRA SALES,4116109,44
PR,MORRETES,4116208,41
PR,MUNHOZ DE MELO,4116307,44
PR,NOSSA SENHORA DAS GRAÇAS,4116406,44
PR,NOVA ALIANÇA DO IVAÍ,4116505,44
PR,NOVA AMÉRICA DA COLINA,4116604,43
PR,NOVA AURORA,4116703,45
PR,NOVA CANTU,4116802,44
PR,NOVA ESPERANÇA,4116901,44
PR,NOVA ESPERANÇA DO SUDOESTE,4116950,46
PR,NOVA FÁTIMA,4117008,43
PR,NOVA LARANJEIRAS,4117057,42
PR,NOVA LONDRINA,4117107,44
PR,NOVA OLÍMPIA,4117206,44
PR,NOVA PRATA DO IGUAÇU,4117255,46
PR,NOVA SANTA BÁRBARA,4117214,43
PR,NOVA SANTA ROSA,4117222,45
PR,NOVA TEBAS,4117271,42
PR,NOVO ITACOLOMI,4117297,43
PR,ORTIGUEIRA,4117305,42
PR,OURIZONA,4117404,44
PR,OURO VERDE DO OESTE,4117453,45
PR,PAIÇANDU,4117503,44
PR,PALMAS,4117602,46
PR,PALMEIRA,4117701,42
PR,PALMITAL,4117800,42
PR,PALOTINA,4117909,44
PR,PARAÍSO DO NORTE,4118006,44
PR,PARANACITY,4118105,44
PR,PARANAGUÁ,4118204,41
PR,PARANAPOEMA,4118303,44
PR,PARANAVAÍ,4118402,44
PR,PATO BRAGADO,4118451,45
PR,PATO BRANCO,4118501,46
PR,PAULA FREITAS,4118600,42
PR,PAULO FRONTIN,4118709,42
PR,PEABIRU,4118808,44
PR,PEROBAL,4118857,44
PR,PÉROLA,4118907,44
PR,PÉROLA D'OESTE,4119004,46
PR,PIÊN,4119103,41
PR,PINHAIS,4119152,41
PR,PINHAL DE SÃO BENTO,4119251,46
PR,PINHALÃO,4119202,43
PR,PINHÃO,4119301,42
PR,PIRAÍ DO SUL,4119400,42
PR,PIRAQUARA,4119509,41
PR,PITANGA,4119608,42
PR,PITANGUEIRAS,4119657,43
PR,PLANALTINA DO PARANÁ,4119707,44
PR,PLANALTO,4119806,46
PR,PONTA GROSSA,4119905,42
PR,PONTAL DO PARANÁ,4119954,41
PR,PORECATU,4120002,43
PR,PORTO AMAZONAS,4120101,42
PR,PORTO BARREIRO,4120150,42
PR,PORTO RICO,4120200,44
PR,PORTO VITÓRIA,4120309,42
PR,PRADO FERREIRA,4120333,43
PR,PRANCHITA,4120358,46
PR,PRESIDENTE CASTELO BRANCO,4120408,44
PR,PRIMEIRO DE MAIO,4120507,43
PR,PRUDENTÓPOLIS,4120606,42
PR,QUARTO CENTENÁRIO,4120655,44
PR,QUATIGUÁ,4120705,43
PR,QUATRO BARRAS,4120804,41
PR,QUATRO PONTES,4120853,45
PR,QUEDAS DO IGUAÇU,4120903,46
PR,QUERÊNCIA DO NORTE,4121000,44
PR,QUINTA DO SOL,4121109,44
PR,QUITANDINHA,4121208,41
PR,RAMILÂNDIA,4121257,45
PR,RANCHO ALEGRE,4121307,43
PR,RANCHO ALEGRE D'OESTE,4121356,44
PR,REALEZA,4121406,46
PR,REBOUÇAS,4121505,42
PR,RENASCENÇA,4121604,46
PR,RESERVA,4121703,42
PR,RESERVA DO IGUAÇU,4121752,42
PR,RIBEIRÃO CLARO,4121802,43
PR,RIBEIRÃO DO PINHAL,4121901,43
