UF,cod_ibge,nome_2018,area_km2
SP,3515202,ESTRELA D'OESTE,296
SP,3515301,ESTRELA DO NORTE,265
SP,3515350,EUCLIDES DA CUNHA PAULISTA,574
SP,3515400,FARTURA,429
SP,3515509,FERNANDÓPOLIS,550
SP,3515608,FERNANDO PRESTES,170
SP,3515657,FERNÃO,101
SP,3515707,FERRAZ DE VASCONCELOS,30
SP,3515905,FLOREAL,204
SP,3516002,FLÓRIDA PAULISTA,524
SP,3516101,FLORÍNEA,226
SP,3516200,FRANCA,606
SP,3516309,FRANCISCO MORATO,49
SP,3516408,FRANCO DA ROCHA,133
SP,3515806,FLORA RICA,225
SP,3518008,GUARANI D'OESTE,86
SP,3518107,GUARANTÃ,462
SP,3518206,GUARARAPES,956
SP,3518305,GUARAREMA,271
SP,3518404,GUARATINGUETÁ,753
SP,3518503,GUAREÍ,568
SP,3518602,GUARIBA,270
SP,3516507,GABRIEL MONTEIRO,139
SP,3516606,GÁLIA,356
SP,3516705,GARÇA,556
SP,3516804,GASTÃO VIDIGAL,181
SP,3516853,GAVIÃO PEIXOTO,244
SP,3516903,GENERAL SALGADO,494
SP,3517000,GETULINA,677
SP,3517109,GLICÉRIO,273
SP,3517208,GUAIÇARA,277
SP,3517307,GUAIMBÊ,218
SP,3517406,GUAÍRA,1258
SP,3517505,GUAPIAÇU,325
SP,3517604,GUAPIARA,408
SP,3517703,GUARÁ,362
SP,3517802,GUARAÇAÍ,569
SP,3517901,GUARACI,642
SP,3518701,GUARUJÁ,145
SP,3518800,GUARULHOS,319
SP,3518859,GUATAPARÁ,414
SP,3518909,GUZOLÂNDIA,252
SP,3519006,HERCULÂNDIA,364
SP,3519055,HOLAMBRA,66
SP,3519071,HORTOLÂNDIA,62
SP,3519105,IACANGA,547
SP,3519204,IACRI,322
SP,3519253,IARAS,401
SP,3519303,IBATÉ,291
SP,3519402,IBIRÁ,272
SP,3519501,IBIRAREMA,228
SP,3519600,IBITINGA,689
SP,3519709,IBIÚNA,1058
SP,3519808,ICÉM,362
SP,3519907,IEPÊ,595
SP,3520004,IGARAÇU DO TIETÊ,98
SP,3520103,IGARAPAVA,468
SP,3520202,IGARATÁ,293
SP,3520301,IGUAPE,1979
SP,3520400,ILHABELA,346
SP,3520426,ILHA COMPRIDA,197
SP,3520442,ILHA SOLTEIRA,653
SP,3520509,INDAIATUBA,312
SP,3520608,INDIANA,129
SP,3520707,INDIAPORÃ,280
SP,3520806,INÚBIA PAULISTA,87
SP,3520905,IPAUSSU,210
SP,3521002,IPERÓ,170
SP,3521101,IPEÚNA,190
SP,3521150,IPIGUÁ,136
SP,3521200,IPORANGA,1152
SP,3521309,IPUÃ,466
SP,3521408,IRACEMÁPOLIS,115
SP,3521507,IRAPUÃ,258
SP,3521606,IRAPURU,214
SP,3521705,ITABERÁ,1100
SP,3521804,ITAÍ,1093
SP,3521903,ITAJOBI,502
SP,3522000,ITAJU,230
SP,3522109,ITANHAÉM,602
SP,3522158,ITAOCA,183
SP,3522208,ITAPECERICA DA SERRA,151
SP,3522307,ITAPETININGA,1789
SP,3522406,ITAPEVA,1826
SP,3522505,ITAPEVI,83
SP,3522604,ITAPIRA,518
SP,3522653,ITAPIRAPUÃ PAULISTA,406
SP,3522703,ITÁPOLIS,997
SP,3522802,ITAPORANGA,508
SP,3522901,ITAPUÍ,140
SP,3523008,ITAPURA,302
SP,3523107,ITAQUAQUECETUBA,83
SP,3523206,ITARARÉ,1004
SP,3523305,ITARIRI,274
SP,3523404,ITATIBA,322
SP,3523503,ITATINGA,980
SP,3523602,ITIRAPINA,565
SP,3523701,ITIRAPUÃ,161
SP,3523800,ITOBI,139
SP,3523909,ITU,641
SP,3524006,ITUPEVA,201
SP,3524105,ITUVERAVA,705
SP,3524204,JABORANDI,273
SP,3524303,JABOTICABAL,707
SP,3524402,JACAREÍ,464
SP,3524501,JACI,145
SP,3524600,JACUPIRANGA,704
SP,3524709,JAGUARIÚNA,141
SP,3524808,JALES,369
SP,3524907,JAMBEIRO,184
SP,3525003,JANDIRA,17
SP,3525102,JARDINÓPOLIS,502
SP,3525201,JARINU,208
SP,3525300,JAÚ,687
SP,3525409,JERIQUARA,142
SP,3525508,JOANÓPOLIS,374
SP,3525607,JOÃO RAMALHO,415
SP,3525706,JOSÉ BONIFÁCIO,860
SP,3525805,JÚLIO MESQUITA,128
SP,3525854,JUMIRIM,57
SP,3525904,JUNDIAÍ,431
SP,3526001,JUNQUEIRÓPOLIS,583
SP,3526100,JUQUIÁ,813
SP,3526209,JUQUITIBA,522
SP,3526308,LAGOINHA,255
SP,3526407,LARANJAL PAULISTA,384
SP,3526506,LAVÍNIA,538
SP,3526605,LAVRINHAS,167
SP,3526704,LEME,403
SP,3526803,LENÇÓIS PAULISTA,810
SP,3526902,LIMEIRA,581
SP,3527009,LINDÓIA,49
SP,3527108,LINS,570
SP,3527207,LORENA,414
SP,3527256,LOURDES,114
SP,3527306,LOUVEIRA,55
SP,3527405,LUCÉLIA,315
SP,3527504,LUCIANÓPOLIS,190
SP,3527603,LUÍS ANTÔNIO,598
SP,3527702,LUIZIÂNIA,167
SP,3527801,LUPÉRCIO,155
SP,3527900,LUTÉCIA,475
SP,3528007,MACATUBA,225
SP,3528106,MACAUBAL,248
SP,3528205,MACEDÔNIA,328
SP,3528304,MAGDA,312
SP,3528403,MAIRINQUE,210
SP,3528502,MAIRIPORÃ,321
SP,3528601,MANDURI,229
SP,3528700,MARABÁ PAULISTA,920
SP,3528809,MARACAÍ,533
SP,3528858,MARAPOAMA,111
SP,3528908,MARIÁPOLIS,187
SP,3529005,MARÍLIA,1171
SP,3529104,MARINÓPOLIS,78
SP,3529203,MARTINÓPOLIS,1254
SP,3529302,MATÃO,525
SP,3529401,MAUÁ,62
SP,3529500,MENDONÇA,195
SP,3529609,MERIDIANO,228
SP,3529658,MESÓPOLIS,149
SP,3529708,MIGUELÓPOLIS,821
SP,3529807,MINEIROS DO TIETÊ,213
SP,3529906,MIRACATU,1001
SP,3530003,MIRA ESTRELA,217
SP,3530102,MIRANDÓPOLIS,918
SP,3530201,MIRANTE DO PARANAPANEMA,1239
SP,3530300,MIRASSOL,243
SP,3530409,MIRASSOLÂNDIA,166
SP,3530508,MOCOCA,855
SP,3530607,MOGI DAS CRUZES,713
SP,3530706,MOGI GUAÇU,813
SP,3530805,MOGI MIRIM,498
SP,3530904,MOMBUCA,134
SP,3531001,MONÇÕES,104
SP,3531100,MONGAGUÁ,143
SP,3531209,MONTE ALEGRE DO SUL,110
SP,3531308,MONTE ALTO,347
SP,3531407,MONTE APRAZÍVEL,496
SP,3531506,MONTE AZUL PAULISTA,263
SP,3531605,MONTE CASTELO,234
SP,3531704,MONTEIRO LOBATO,333
SP,3531803,MONTE MOR,241
SP,3531902,MORRO AGUDO,1388
SP,3532009,MORUNGABA,147
SP,3532058,MOTUCA,229
SP,3532108,MURUTINGA DO SUL,251
SP,3532157,NANTES,287
SP,3532207,NARANDIBA,357
SP,3532306,NATIVIDADE DA SERRA,833
SP,3532405,NAZARÉ PAULISTA,326
SP,3532504,NEVES PAULISTA,219
SP,3532603,NHANDEARA,436
SP,3532702,NIPOÃ,138
SP,3532801,NOVA ALIANÇA,218
SP,3532827,NOVA CAMPINA,385
SP,3532843,NOVA CANAÃ PAULISTA,124
SP,3532868,NOVA CASTILHO,183
SP,3532900,NOVA EUROPA,160
SP,3533007,NOVA GRANADA,532
SP,3533106,NOVA GUATAPORANGA,34
SP,3533205,NOVA INDEPENDÊNCIA,265
SP,3533254,NOVAIS,118
SP,3533304,NOVA LUZITÂNIA,74
SP,3533403,NOVA ODESSA,74
SP,3533502,NOVO HORIZONTE,932
SP,3533601,NUPORANGA,348
SP,3533700,OCAUÇU,301
SP,3533809,ÓLEO,199
SP,3533908,OLÍMPIA,803
SP,3534005,ONDA VERDE,243
SP,3534104,ORIENTE,219
SP,3534203,ORINDIÚVA,247
SP,3534302,ORLÂNDIA,292
SP,3534401,OSASCO,65
SP,3534500,OSCAR BRESSANE,222
SP,3534609,OSVALDO CRUZ,248
SP,3534708,OURINHOS,296
SP,3534757,OUROESTE,289
SP,3534807,OURO VERDE,267
SP,3534906,PACAEMBU,339
SP,3535002,PALESTINA,698
SP,3535101,PALMARES PAULISTA,82
SP,3535200,PALMEIRA D'OESTE,319
SP,3535309,PALMITAL,548
SP,3535408,PANORAMA,356
SP,3535507,PARAGUAÇU PAULISTA,1001
SP,3535606,PARAIBUNA,810
SP,3535705,PARAÍSO,155
SP,3535804,PARANAPANEMA,1019
SP,3535903,PARANAPUÃ,140
SP,3536000,PARAPUÃ,367
SP,3536109,PARDINHO,210
SP,3536208,PARIQUERA-AÇU,359
SP,3536257,PARISI,85
SP,3536307,PATROCÍNIO PAULISTA,603
SP,3536406,PAULICÉIA,374
SP,3536505,PAULÍNIA,139
SP,3536570,PAULISTÂNIA,256
SP,3536604,PAULO DE FARIA,738
SP,3536703,PEDERNEIRAS,729
SP,3536802,PEDRA BELA,159
SP,3536901,PEDRANÓPOLIS,260
SP,3537008,PEDREGULHO,713
SP,3537107,PEDREIRA,109
SP,3537156,PEDRINHAS PAULISTA,152
SP,3537206,PEDRO DE TOLEDO,670
SP,3537305,PENÁPOLIS,711
SP,3537404,PEREIRA BARRETO,974
SP,3537503,PEREIRAS,223
SP,3537602,PERUÍBE,326
SP,3537701,PIACATU,232
SP,3537800,PIEDADE,747
SP,3537909,PILAR DO SUL,681
SP,3538006,PINDAMONHANGABA,730
SP,3538105,PINDORAMA,185
SP,3538204,PINHALZINHO,155
SP,3538303,PIQUEROBI,483
SP,3538501,PIQUETE,176
SP,3538600,PIRACAIA,386
SP,3538709,PIRACICABA,1378
SP,3538808,PIRAJU,505
SP,3538907,PIRAJUÍ,824
SP,3539004,PIRANGI,216
SP,3539103,PIRAPORA DO BOM JESUS,108
SP,3539202,PIRAPOZINHO,478
SP,3539301,PIRASSUNUNGA,727
SP,3539400,PIRATININGA,402
SP,3539509,PITANGUEIRAS,431
SP,3539608,PLANALTO,290
SP,3539707,PLATINA,327
SP,3539806,POÁ,17
SP,3539905,POLONI,135
SP,3540002,POMPÉIA,785
SP,3540101,PONGAÍ,183
SP,3540200,PONTAL,356
SP,3540259,PONTALINDA,210
SP,3540309,PONTES GESTAL,218
SP,3540408,POPULINA,316
SP,3540507,PORANGABA,266
SP,3540606,PORTO FELIZ,557
SP,3540705,PORTO FERREIRA,245
SP,3540754,POTIM,44
SP,3540804,POTIRENDABA,342
SP,3540853,PRACINHA,63
SP,3540903,PRADÓPOLIS,167
SP,3541000,PRAIA GRANDE,149
SP,3541059,PRATÂNIA,175
SP,3541109,PRESIDENTE ALVES,287
SP,3541208,PRESIDENTE BERNARDES,749
SP,3541307,PRESIDENTE EPITÁCIO,1260
SP,3541406,PRESIDENTE PRUDENTE,561
SP,3541505,PRESIDENTE VENCESLAU,755
SP,3541604,PROMISSÃO,779
SP,3541653,QUADRA,206
SP,3541703,QUATÁ,651
SP,3541802,QUEIROZ,235
SP,3541901,QUELUZ,249
SP,3542008,QUINTANA,319
SP,3542107,RAFARD,122
SP,3542206,RANCHARIA,1587
SP,3542305,REDENÇÃO DA SERRA,309
SP,3542404,REGENTE FEIJÓ,263
SP,3542503,REGINÓPOLIS,410
SP,3542602,REGISTRO,722
SP,3542701,RESTINGA,246
SP,3542800,RIBEIRA,336
SP,3542909,RIBEIRÃO BONITO,472
SP,3543006,RIBEIRÃO BRANCO,698
SP,3543105,RIBEIRÃO CORRENTE,148
SP,3543204,RIBEIRÃO DO SUL,203
SP,3543238,RIBEIRÃO DOS ÍNDIOS,196
SP,3543253,RIBEIRÃO GRANDE,333
SP,3543303,RIBEIRÃO PIRES,99
SP,3543402,RIBEIRÃO PRETO,651
SP,3543501,RIVERSUL,386
SP,3543600,RIFAINA,163
SP,3543709,RINCÃO,317
SP,3543808,RINÓPOLIS,358
SP,3543907,RIO CLARO,498
SP,3544004,RIO DAS PEDRAS,227
SP,3544103,RIO GRANDE DA SERRA,36
SP,3544202,RIOLÂNDIA,632
SP,3544251,ROSANA,744
SP,3544301,ROSEIRA,131
SP,3544400,RUBIÁCEA,236
SP,3544509,RUBINÉIA,243
SP,3544608,SABINO,305
SP,3544707,SAGRES,148
SP,3544806,SALES,309
SP,3544905,SALES OLIVEIRA,306
SP,3545001,SALESÓPOLIS,425
SP,3545100,SALMOURÃO,173
SP,3545159,SALTINHO,100
SP,3545209,SALTO,133
SP,3545308,SALTO DE PIRAPORA,281
SP,3545407,SALTO GRANDE,188
SP,3545506,SANDOVALINA,456
SP,3545605,SANTA ADÉLIA,330
SP,3545704,SANTA ALBERTINA,273
SP,3545803,SANTA BÁRBARA D'OESTE,271
SP,3546009,SANTA BRANCA,272
SP,3546108,SANTA CLARA D'OESTE,183
SP,3546207,SANTA CRUZ DA CONCEIÇÃO,150
SP,3546256,SANTA CRUZ DA ESPERANÇA,148
SP,3546306,SANTA CRUZ DAS PALMEIRAS,295
SP,3546405,SANTA CRUZ DO RIO PARDO,1115
SP,3546504,SANTA ERNESTINA,134
SP,3546603,SANTA FÉ DO SUL,207
SP,3546702,SANTA GERTRUDES,98
SP,3546801,SANTA ISABEL,363
SP,3546900,SANTA LÚCIA,154
SP,3547007,SANTA MARIA DA SERRA,253
SP,3547106,SANTA MERCEDES,167
SP,3547205,SANTANA DA PONTE PENSA,130
SP,3547304,SANTANA DE PARNAÍBA,180
SP,3547403,SANTA RITA D'OESTE,210
SP,3547502,SANTA RITA DO PASSA QUATRO,754
SP,3547601,SANTA ROSA DE VITERBO,289
SP,3547650,SANTA SALETE,79
SP,3547700,SANTO ANASTÁCIO,553
SP,3547809,SANTO ANDRÉ,176
SP,3547908,SANTO ANTÔNIO DA ALEGRIA,310
SP,3548005,SANTO ANTÔNIO DE POSSE,154
SP,3548054,SANTO ANTÔNIO DO ARACANGUÁ,1308
SP,3548104,SANTO ANTÔNIO DO JARDIM,110
SP,3548203,SANTO ANTÔNIO DO PINHAL,133
SP,3548302,SANTO EXPEDITO,94
SP,3548401,SANTÓPOLIS DO AGUAPEÍ,128
SP,3548500,SANTOS,281
SP,3548609,SÃO BENTO DO SAPUCAÍ,253
SP,3548708,SÃO BERNARDO DO CAMPO,410
SP,3548807,SÃO CAETANO DO SUL,15
SP,3548906,SÃO CARLOS,1137
SP,3549003,SÃO FRANCISCO,76
SP,3549102,SÃO JOÃO DA BOA VISTA,516
SP,3549201,SÃO JOÃO DAS DUAS PONTES,129
SP,3549250,SÃO JOÃO DE IRACEMA,178
SP,3549300,SÃO JOÃO DO PAU D'ALHO,118
SP,3549409,SÃO JOAQUIM DA BARRA,411
SP,3549508,SÃO JOSÉ DA BELA VISTA,277
SP,3549607,SÃO JOSÉ DO BARREIRO,571
SP,3549706,SÃO JOSÉ DO RIO PARDO,420
SP,3549805,SÃO JOSÉ DO RIO PRETO,432
SP,3549904,SÃO JOSÉ DOS CAMPOS,1099
SP,3549953,SÃO LOURENÇO DA SERRA,186
SP,3550001,SÃO LUIZ DO PARAITINGA,617
SP,3550100,SÃO MANUEL,651
SP,3550209,SÃO MIGUEL ARCANJO,930
SP,3550308,SÃO PAULO,1521
SP,3550407,SÃO PEDRO,611
SP,3550506,SÃO PEDRO DO TURVO,731
SP,3550605,SÃO ROQUE,307
SP,3550704,SÃO SEBASTIÃO,402
SP,3550803,SÃO SEBASTIÃO DA GRAMA,252
SP,3550902,SÃO SIMÃO,617
SP,3551009,SÃO VICENTE,148
SP,3551108,SARAPUÍ,353
SP,3551207,SARUTAIÁ,142
SP,3551306,SEBASTIANÓPOLIS DO SUL,168
SP,3551405,SERRA AZUL,283
SP,3551504,SERRANA,126
SP,3551603,SERRA NEGRA,204
SP,3551702,SERTÃOZINHO,403
SP,3551801,SETE BARRAS,1063
SP,3551900,SEVERÍNIA,140
SP,3552007,SILVEIRAS,415
SP,3552106,SOCORRO,449
SP,3552205,SOROCABA,450
SP,3552304,SUD MENNUCCI,595
SP,3552403,SUMARÉ,153
SP,3552502,SUZANO,206
SP,3552551,SUZANÁPOLIS,331
SP,3552601,TABAPUÃ,346
SP,3552700,TABATINGA,369
SP,3552809,TABOÃO DA SERRA,20
SP,3552908,TACIBA,607
SP,3553005,TAGUAÍ,145
SP,3553104,TAIAÇU,107
SP,3553203,TAIÚVA,132
SP,3553302,TAMBAÚ,562
SP,3553401,TANABI,747
SP,3553500,TAPIRAÍ,755
SP,3553609,TAPIRATIBA,222
SP,3553658,TAQUARAL,54
SP,3553708,TAQUARITINGA,594
SP,3553807,TAQUARITUBA,449
SP,3553856,TAQUARIVAÍ,232
SP,3553906,TARABAI,201
SP,3553955,TARUMÃ,303
SP,3554003,TATUÍ,524
SP,3554102,TAUBATÉ,625
SP,3554201,TEJUPÁ,296
SP,3554300,TEODORO SAMPAIO,1556
SP,3554409,TERRA ROXA,222
SP,3554508,TIETÊ,404
SP,3554607,TIMBURI,197
SP,3554656,TORRE DE PEDRA,71
SP,3554706,TORRINHA,315
SP,3554755,TRABIJU,63
SP,3554805,TREMEMBÉ,191
SP,3554904,TRÊS FRONTEIRAS,152
SP,3554953,TUIUTI,127
SP,3555000,TUPÃ,628
SP,3555109,TUPI PAULISTA,245
SP,3555208,TURIÚBA,153
SP,3555307,TURMALINA,148
SP,3555356,UBARANA,210
SP,3555406,UBATUBA,708
SP,3555505,UBIRAJARA,282
SP,3555604,UCHOA,252
SP,3555703,UNIÃO PAULISTA,79
SP,3555802,URÂNIA,209
SP,3555901,URU,147
SP,3556008,URUPÊS,324
SP,3556107,VALENTIM GENTIL,150
SP,3556206,VALINHOS,149
SP,3556305,VALPARAÍSO,858
SP,3556354,VARGEM,143
SP,3556404,VARGEM GRANDE DO SUL,267
SP,3556453,VARGEM GRANDE PAULISTA,42
SP,3556503,VÁRZEA PAULISTA,35
SP,3556602,VERA CRUZ,248
SP,3556701,VINHEDO,82
SP,3556800,VIRADOURO,218
SP,3556909,VISTA ALEGRE DO ALTO,95
SP,3556958,VITÓRIA BRASIL,50
SP,3557006,VOTORANTIM,184
SP,3557105,VOTUPORANGA,421
SP,3557154,ZACARIAS,319
SP,3557204,CHAVANTES,189
SP,3557303,ESTIVA GERBI,74
PR,4100103,ABATIÁ,229
PR,4100202,ADRIANÓPOLIS,1349
PR,4100301,AGUDOS DO SUL,192
PR,4100400,ALMIRANTE TAMANDARÉ,195
PR,4100459,ALTAMIRA DO PARANÁ,387
PR,4100509,ALTÔNIA,662
PR,4100608,ALTO PARANÁ,408
PR,4100707,ALTO PIQUIRI,448
PR,4100806,ALVORADA DO SUL,424
PR,4100905,AMAPORÃ,385
PR,4101002,AMPÉRE,298
PR,4101051,ANAHY,103
PR,4101101,ANDIRÁ,236
PR,4101150,ÂNGULO,106
PR,4101200,ANTONINA,882
PR,4101309,ANTÔNIO OLINTO,470
PR,4101408,APUCARANA,558
PR,4101507,ARAPONGAS,382
PR,4101606,ARAPOTI,1360
PR,4101655,ARAPUÃ,217
PR,4101705,ARARUNA,493
PR,4101804,ARAUCÁRIA,469
PR,4101853,ARIRANHA DO IVAÍ,240
PR,4101903,ASSAÍ,440
PR,4102000,ASSIS CHATEAUBRIAND,970
PR,4102109,ASTORGA,435
PR,4102208,ATALAIA,138
PR,4102307,BALSA NOVA,349
PR,4102406,BANDEIRANTES,445
PR,4102505,BARBOSA FERRAZ,539
PR,4102604,BARRACÃO,171
PR,4102703,BARRA DO JACARÉ,116
PR,4102752,BELA VISTA DA CAROBA,148
PR,4102802,BELA VISTA DO PARAÍSO,243
PR,4102901,BITURUNA,1228
PR,4103008,BOA ESPERANÇA,303
PR,4103024,BOA ESPERANÇA DO IGUAÇU,152
PR,4103040,BOA VENTURA DE SÃO ROQUE,620
PR,4103057,BOA VISTA DA APARECIDA,256
PR,4103107,BOCAIÚVA DO SUL,826
PR,4103156,BOM JESUS DO SUL,174
PR,4103206,BOM SUCESSO,323
PR,4103222,BOM SUCESSO DO SUL,196
PR,4103305,BORRAZÓPOLIS,334
PR,4103354,BRAGANEY,343
PR,4103370,BRASILÂNDIA DO SUL,291
PR,4103404,CAFEARA,186
PR,4103453,CAFELÂNDIA,272
PR,4103479,CAFEZAL DO SUL,335
PR,4103503,CALIFÓRNIA,142
PR,4103602,CAMBARÁ,366
PR,4103701,CAMBÉ,495
PR,4103800,CAMBIRA,163
PR,4103909,CAMPINA DA LAGOA,797
PR,4103958,CAMPINA DO SIMÃO,448
PR,4104006,CAMPINA GRANDE DO SUL,539
PR,4104055,CAMPO BONITO,434
PR,4104105,CAMPO DO TENENTE,304
PR,4104204,CAMPO LARGO,1244
PR,4104253,CAMPO MAGRO,275
PR,4104303,CAMPO MOURÃO,750
PR,4104402,CÂNDIDO DE ABREU,1510
PR,4104428,CANDÓI,1513
PR,4104451,CANTAGALO,584
PR,4104501,CAPANEMA,419
PR,4104600,CAPITÃO LEÔNIDAS MARQUES,276
PR,4104659,CARAMBEÍ,650
PR,4104709,CARLÓPOLIS,451
PR,4104808,CASCAVEL,2101
PR,4104907,CASTRO,2532
PR,4105003,CATANDUVAS,582
PR,4105102,CENTENÁRIO DO SUL,372
PR,4105201,CERRO AZUL,1341
PR,4105300,CÉU AZUL,1179
PR,4105409,CHOPINZINHO,960
PR,4105508,CIANORTE,812
PR,4105607,CIDADE GAÚCHA,403
PR,4105706,CLEVELÂNDIA,704
PR,4105805,COLOMBO,198
PR,4105904,COLORADO,403
PR,4106001,CONGONHINHAS,536
PR,4106100,CONSELHEIRO MAIRINCK,205
PR,4106209,CONTENDA,299
PR,4106308,CORBÉLIA,529
PR,4106407,CORNÉLIO PROCÓPIO,635
PR,4106456,CORONEL DOMINGOS SOARES,1563
PR,4106506,CORONEL VIVIDA,684
PR,4106555,CORUMBATAÍ DO SUL,164
PR,4106571,CRUZEIRO DO IGUAÇU,162
PR,4106605,CRUZEIRO DO OESTE,776
PR,4106704,CRUZEIRO DO SUL,259
PR,4106803,CRUZ MACHADO,1478
PR,4106852,CRUZMALTINA,312
PR,4106902,CURITIBA,435
PR,4107009,CURIÚVA,576
PR,4107108,DIAMANTE DO NORTE,243
PR,4107124,DIAMANTE DO SUL,347
PR,4107157,DIAMANTE D'OESTE,309
PR,4107207,DOIS VIZINHOS,419
PR,4107256,DOURADINA,420
PR,4107306,DOUTOR CAMARGO,118
PR,4107405,ENÉAS MARQUES,192
PR,4107504,ENGENHEIRO BELTRÃO,467
PR,4107520,ESPERANÇA NOVA,139
PR,4107538,ENTRE RIOS DO OESTE,122
PR,4107546,ESPIGÃO ALTO DO IGUAÇU,326
PR,4107553,FAROL,289
PR,4107603,FAXINAL,716
PR,4107652,FAZENDA RIO GRANDE,117
PR,4107702,FÊNIX,234
PR,4107736,FERNANDES PINHEIRO,407
PR,4107751,FIGUEIRA,130
PR,4107801,FLORAÍ,191
PR,4107850,FLOR DA SERRA DO SUL,239
PR,4107900,FLORESTA,158
PR,4108007,FLORESTÓPOLIS,246
PR,4108106,FLÓRIDA,83
PR,4108205,FORMOSA DO OESTE,276
PR,4108304,FOZ DO IGUAÇU,618
PR,4108320,FRANCISCO ALVES,322
PR,4108403,FRANCISCO BELTRÃO,735
PR,4108452,FOZ DO JORDÃO,235
PR,4108502,GENERAL CARNEIRO,1071
PR,4108551,GODOY MOREIRA,131
PR,4108601,GOIOERÊ,564
PR,4108650,GOIOXIM,702
PR,4108700,GRANDES RIOS,314
PR,4108809,GUAÍRA,560
PR,4108908,GUAIRAÇÁ,494
PR,4108957,GUAMIRANGA,245
PR,4109005,GUAPIRAMA,189
PR,4109104,GUAPOREMA,201
PR,4109203,GUARACI,212
PR,4109302,GUARANIAÇU,1238
PR,4109401,GUARAPUAVA,3168
PR,4109500,GUARAQUEÇABA,2017
PR,4109609,GUARATUBA,1327
PR,4109658,HONÓRIO SERPA,502
PR,4109708,IBAITI,898
PR,4109757,IBEMA,145
PR,4109807,IBIPORÃ,298
PR,4109906,ICARAÍMA,675
PR,4110003,IGUARAÇU,165
PR,4110052,IGUATU,107
PR,4110078,IMBAÚ,331
PR,4110102,IMBITUVA,757
PR,4110201,INÁCIO MARTINS,936
PR,4110300,INAJÁ,195
PR,4110409,INDIANÓPOLIS,123
PR,4110508,IPIRANGA,927
PR,4110607,IPORÃ,648
PR,4110656,IRACEMA DO OESTE,82
PR,4110706,IRATI,1000
PR,4110805,IRETAMA,570
PR,4110904,ITAGUAJÉ,190
PR,4110953,ITAIPULÂNDIA,331
PR,4111001,ITAMBARACÁ,207
PR,4111100,ITAMBÉ,244
PR,4111209,ITAPEJARA D'OESTE,254
PR,4111258,ITAPERUÇU,321
PR,4111308,ITAÚNA DO SUL,129
PR,4111407,IVAÍ,608
PR,4111506,IVAIPORÃ,432
PR,4111555,IVATÉ,411
PR,4111605,IVATUBA,97
PR,4111704,JABOTI,139
PR,4111803,JACAREZINHO,603
PR,4111902,JAGUAPITÃ,475
PR,4112009,JAGUARIAÍVA,1453
PR,4112108,JANDAIA DO SUL,188
PR,4112207,JANIÓPOLIS,336
PR,4112306,JAPIRA,188
PR,4112405,JAPURÁ,165
PR,4112504,JARDIM ALEGRE,410
PR,4112603,JARDIM OLINDA,129
PR,4112702,JATAIZINHO,159
PR,4112751,JESUÍTAS,247
PR,4112801,JOAQUIM TÁVORA,289
PR,4112900,JUNDIAÍ DO SUL,321
PR,4112959,JURANDA,354
PR,4113007,JUSSARA,211
PR,4113106,KALORÉ,193
PR,4113205,LAPA,2094
PR,4113254,LARANJAL,559
PR,4113304,LARANJEIRAS DO SUL,674
PR,4113403,LEÓPOLIS,345
PR,4113429,LIDIANÓPOLIS,154
PR,4113452,LINDOESTE,361
PR,4113502,LOANDA,722
PR,4113601,LOBATO,241
PR,4113700,LONDRINA,1653
PR,4113734,LUIZIANA,917
PR,4113759,LUNARDELLI,199
PR,4113809,LUPIONÓPOLIS,121
PR,4113908,MALLET,754
PR,4114005,MAMBORÊ,788
PR,4114104,MANDAGUAÇU,294
PR,4114203,MANDAGUARI,336
PR,4114302,MANDIRITUBA,379
PR,4114351,MANFRINÓPOLIS,216
PR,4114401,MANGUEIRINHA,1055
PR,4114500,MANOEL RIBAS,571
PR,4114609,MARECHAL CÂNDIDO RONDON,748
PR,4114708,MARIA HELENA,486
PR,4114807,MARIALVA,476
PR,4114906,MARILÂNDIA DO SUL,384
PR,4115002,MARILENA,232
PR,4115101,MARILUZ,433
PR,4115200,MARINGÁ,487
PR,4115309,MARIÓPOLIS,230
PR,4115358,MARIPÁ,284
PR,4115408,MARMELEIRO,387
PR,4115457,MARQUINHO,510
PR,4115507,MARUMBI,208
PR,4115606,MATELÂNDIA,640
PR,4115705,MATINHOS,118
PR,4115739,MATO RICO,395
PR,4115754,MAUÁ DA SERRA,108
PR,4115804,MEDIANEIRA,329
PR,4115853,MERCEDES,201
PR,4115903,MIRADOR,222
PR,4116000,MIRASELVA,90
PR,4116059,MISSAL,324
PR,4116109,MOREIRA SALES,354
PR,4116208,MORRETES,685
PR,4116307,MUNHOZ DE MELO,137
PR,4116406,NOSSA SENHORA DAS GRAÇAS,186
PR,4116505,NOVA ALIANÇA DO IVAÍ,131
PR,4116604,NOVA AMÉRICA DA COLINA,129
PR,4116703,NOVA AURORA,474
PR,4116802,NOVA CANTU,555
PR,4116901,NOVA ESPERANÇA,402
PR,4116950,NOVA ESPERANÇA DO SUDOESTE,208
PR,4117008,NOVA FÁTIMA,283
PR,4117057,NOVA LARANJEIRAS,1210
PR,4117107,NOVA LONDRINA,269
PR,4117206,NOVA OLÍMPIA,136
PR,4117214,NOVA SANTA BÁRBARA,72
PR,4117222,NOVA SANTA ROSA,205
PR,4117255,NOVA PRATA DO IGUAÇU,353
PR,4117271,NOVA TEBAS,546
PR,4117297,NOVO ITACOLOMI,161
